algo,fold_id,runs,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std
d3qn,f1,5,0.8649515082658933,0.14177692344966975,68.60155046270323,42.63374942420214,-0.5613785592918253,0.3280199340349116,0.811926174927126,0.13570804220778437
d3qn,f2,5,0.21778273362546852,0.2956825964612455,19.26780830958822,19.419660802456683,-0.21889705123956005,0.2048100323233046,0.6139572041794477,0.14927227014597533
d3qn,f3,5,-0.3462461395111477,0.3399872690924342,-10.849351423688795,12.126502572115566,-0.06300802074916123,0.10747560984299902,0.640294723144757,0.1213898685347004
ppo,f1,5,1.1078505018686022,0.136548321660803,66.34603120471672,45.01867754209486,-0.06565056896862517,0.005979806022158499,0.7869193724520036,0.06620312935886359
ppo,f2,5,0.5222545777279081,0.2268430890737473,35.6591262681991,29.07515413932612,-0.040863351991574065,0.022356247018276734,0.6887259359226696,0.2375959083219167
ppo,f3,5,-0.3573008300887822,0.05045193042936764,-13.793578672308778,3.700495878395739,0.017872640021332244,0.00644038848713116,0.7314638532486305,0.15214204560959058
