episode,steps,reward_return,episode_return_rate,avg_q1_loss,avg_q2_loss,avg_actor_loss,avg_alpha_loss,alpha,avg_entropy,action_mean,action_std,avg_cash_ratio,avg_position_ratio
119,376,-0.3719634902508915,0.5485919673275232,0.0021013791652450815,0.002082560427841096,0.02667589944618893,0.035970151959423054,0.0005057495740711015,-1.0047270801473172,0.5301467712096711,0.3034373464976526,0.469340351111979,0.5306596488880209
120,376,0.0015352443733718246,-0.16450887342000697,0.0021242325750248942,0.0021182929879014797,0.030005604046040236,0.12897331277502977,0.0005136537392330491,-1.0169920168341475,0.6000926349549851,0.31392425426386933,0.39981002615617334,0.6001899738438266
121,376,-0.24151190579141257,0.3483637177177772,0.002106851689143483,0.002091259549760775,0.03214502115696768,-0.04991588640482502,0.0005106423891690481,-0.9933992267606107,0.5743999004046968,0.32157408387225317,0.42517439574633126,0.5748256042536687
122,26,0.0,-0.8465554114061754,0.002181960820542792,0.0021501521920212186,0.03593886285447157,0.11363145623069543,0.0005099524752604407,-1.014987418284783,0.7346917161574731,0.23278433982432878,0.2734730132167899,0.7265269867832098
123,376,-0.34731817222200334,0.4707395632686444,0.0021180384866695138,0.002100849984228571,0.038302960785160316,0.21682733957199973,0.0005261144054381983,-1.0286367698869807,0.4975131333983959,0.3018460712386333,0.5023967680547936,0.4976032319452064
124,376,0.29621215868974105,-0.16441138940027533,0.0021095428596612344,0.0021230056005693537,0.04333179462651544,0.098541228685211,0.0005313799263929947,-1.0130466482740768,0.5146178373313964,0.33623528943804915,0.4851614568109681,0.5148385431890319
125,376,-0.30799641986595816,-0.13049845933993653,0.0021518915058782403,0.00214261325674399,0.04610873619094491,-0.07652791584544677,0.0005270616558956375,-0.9898459717948386,0.5355470786069302,0.3352902299547195,0.46455145592400443,0.5354485440759955
126,376,0.12781261425698176,0.3211760265407062,0.002117522932437962,0.0021028331368839605,0.04986798575772171,0.0907150800736185,0.0005343902647452334,-1.012016441276733,0.6371979676187038,0.31217601228951997,0.36244091982208904,0.6375590801779109
127,376,0.12812177071464248,-0.31117493184806577,0.002153236864808392,0.0021385632079476092,0.054308117823080815,0.042247485805382116,0.000535423469563367,-1.0055906447641394,0.6025150897813604,0.3156819602234243,0.39751363042075,0.60248636957925
128,376,0.02207708235073369,0.46896095803810756,0.0021345867197019386,0.0021197449241299182,0.0564744917606499,0.04225126508266685,0.000540488366469186,-1.0056002642563049,0.5017561609757707,0.32014107670051306,0.4976345697987588,0.5023654302012411
129,376,-0.24103841777105117,2.6081330602356125,0.0021023228975072345,0.0020915045841978465,0.06347649476114423,-0.08791713328397971,0.0005323641852407557,-0.9883056129229829,0.4328714221557404,0.3299848222650542,0.5658657222690737,0.4341342777309263
130,376,0.24811153946211562,-0.26323094737536146,0.0021464441561739535,0.0021291706083154185,0.06767801596149009,0.01773472379972326,0.0005346893251778126,-1.0023464127740962,0.5602387884195815,0.32626271876202484,0.43996574713324305,0.560034252866757
131,376,-0.011523598167514137,2.437866838758518,0.0021409733741707664,0.0021468535086704775,0.07094057285761897,-0.436683297206826,0.0005038200821141576,-0.9422395307015865,0.4355281183218702,0.3264063305743773,0.5632719238293947,0.4367280761706053
132,376,0.35428259490436176,-0.06880274166548916,0.0021341673613704264,0.002116559130298172,0.07385369829159785,0.10432905164804865,0.0005089515411926597,-1.0137328270902024,0.5365307922375963,0.28816970490152694,0.46326097090235935,0.5367390290976406
133,376,-0.09352367390238214,-0.024192372502734982,0.002115544581604983,0.002120139514172866,0.07610378982102935,0.13159929668689344,0.0005199825736909146,-1.0173716283542045,0.5384262960324896,0.3067819388389019,0.4611717573980314,0.5388282426019686
134,376,-0.28675070958161086,-0.3574147216289042,0.00212584380704434,0.0021083297606116717,0.07825473366067448,0.40423479009954694,0.000547732312513966,-1.0536263306090172,0.48878347651755555,0.32263670201308814,0.5109052019213055,0.4890947980786945
135,376,0.27802728734968696,0.06245295861519007,0.0021169207618012033,0.0021124885967397627,0.07962771126643774,-0.1552413035124699,0.0005369361734046573,-0.9793361794758351,0.5836674089920013,0.3188412243644727,0.41618624349811,0.58381375650189
136,376,-0.1166903883267878,0.1962188400980549,0.002112504012791063,0.002089057017075631,0.08425274887617598,0.13152135802591416,0.0005461181120395959,-1.017471727697139,0.5230702698389267,0.33295292150564365,0.4765052826362231,0.523494717363777
137,376,-0.020476406929446966,0.46343251347724657,0.002135568882333749,0.002135438083217757,0.08707228176137234,-0.24129665825278201,0.0005306031273750783,-0.967921184098467,0.5132959764054481,0.2986908074302432,0.48610812349465166,0.5138918765053484
138,376,-0.17053796534310095,-0.10583019705391439,0.0021152926000216577,0.0021087592284992694,0.08989780497281476,0.29081514237963774,0.0005507542375509745,-1.0386301816460934,0.5050391642020103,0.32510660403323516,0.4945860557908284,0.5054139442091716
139,376,-0.027669571034493856,0.30528606110983114,0.002116439013526418,0.0021152500307157714,0.09193327366077203,-0.023232593196146983,0.0005486517080005341,-0.996893546841246,0.6086775654173912,0.3023817696828552,0.3908813371321577,0.6091186628678423
140,376,-0.06580708424371551,3.039344014058927,0.0021174230542841386,0.002117201701076602,0.09619633476943412,-0.0010469314899850398,0.0005476136250308754,-0.9998507756502071,0.4175434764078323,0.31880505008104354,0.581364489441045,0.41863551055895504
141,376,0.4486528479901608,0.16158692221343163,0.002149850693580873,0.002142165825291081,0.09948955171127269,-0.1508509052739023,0.0005353189686000848,-0.9799289319743502,0.5045777153461537,0.301167735494693,0.4947611724975519,0.5052388275024481
142,376,0.21193056887204875,0.8144674666432721,0.0021356427853188894,0.0021401507228221545,0.10218851745841985,0.2613289158474258,0.0005562852036782016,-1.0347666833946045,0.5138220441468219,0.3221329294092285,0.48531092396742626,0.5146890760325737
143,376,0.369098727376695,0.9299813378052062,0.0021368181704484084,0.0021283939283247046,0.10559332697711726,0.03060718257217965,0.00055802899498226,-1.004068635087064,0.5533787147637378,0.3102888042625435,0.4458218787408851,0.5541781212591149
144,376,-0.0555137862538686,0.4690524787282453,0.0021318787482240177,0.0021241274603488952,0.11026299701250614,0.006532739620021683,0.0005587125076593173,-1.000854808440868,0.5041160682572964,0.31401852719463436,0.49524121134900984,0.5047587886509901
145,376,0.11794160670251586,0.25393589306087616,0.0021037232846596297,0.0020918675334232442,0.1124842248738129,-0.07623058450507357,0.000553010750103326,-0.9898134631679413,0.4973176552894268,0.29656065583378466,0.5021288118273776,0.49787118817262244
146,376,0.09161451070394833,-0.012801944211414895,0.00212296024720343,0.0021214441249538412,0.11451108496081322,0.2598884992915741,0.0005728659758674335,-1.0347165974213721,0.6045959967565029,0.30808519799909284,0.3954909631548873,0.6045090368451127
147,376,0.09581011151749408,0.9166349002409644,0.002056828060960199,0.0020725044850359096,0.11827655045434515,0.11918650230670229,0.0005830306335564937,-1.0159725638780188,0.4339830642367931,0.278052976785525,0.5655698376379694,0.4344301623620306
148,376,-0.20657748598023318,0.7903877166711191,0.0021148423024606794,0.0021362874057500605,0.12108232518856196,-0.13905336176778407,0.0005721430044137581,-0.9813488755137363,0.45991386980452437,0.2890943695077631,0.5395482302520174,0.4604517697479825
149,376,0.04222545893571805,1.008089678748226,0.0020940200542719006,0.002089335092719882,0.12533971227388432,0.12205625661311949,0.0005820471534449089,-1.016348106588455,0.5491272969607343,0.3118352121031425,0.4501003998289374,0.5498996001710627
150,376,0.030719471991687897,2.6393437467005874,0.002140352212046174,0.0021453936243097872,0.12940253055793174,-0.1360467354113117,0.0005698483467473854,-0.9817545640658825,0.35831100208328126,0.3242814275989595,0.6407201612203421,0.3592798387796579
151,376,0.1625300937848806,1.6213665477386763,0.0021673247773581717,0.0021344882818781076,0.13104639446085437,0.184768480446903,0.0005873666481736973,-1.0247475121249543,0.466942790023824,0.30959841652485615,0.532219091484408,0.46778090851559195
152,376,0.2771891339943977,-0.22229730251111823,0.0021227244458017634,0.002118202793582818,0.13538146278563332,-0.01932242307613822,0.0005840309122747686,-0.997392272537059,0.5645103726456774,0.3075399207705665,0.43537888230900806,0.564621117690992
153,376,-0.5242849291535094,-0.2013980051204537,0.002131937776365258,0.002133675451524199,0.13715014143034499,-0.3575368364876572,0.0005566146984942331,-0.9521090946298965,0.5231026871565808,0.35215321167011493,0.47684803260592984,0.5231519673940702
154,376,0.132149578530516,-0.4383504869600052,0.00212867514749226,0.0021288542933340995,0.1376410743934994,0.03261902585546387,0.0005587837329651205,-1.0043434800302729,0.5606723029879813,0.3293619960946606,0.43961557710055155,0.5603844228994483
155,376,0.18224654300047405,2.0399796609939727,0.002130647224592085,0.0021352804547046965,0.1405511753871403,0.5158268488705793,0.0006001746845885273,-1.0691804188363097,0.48405910433923943,0.3037491028963675,0.5147992316893705,0.4852007683106295
156,376,0.24415053450866253,1.445560187202505,0.0021416575216286955,0.0021413406790630456,0.14279148701895425,0.07636501922450484,0.0006057482840738257,-1.010284348212658,0.5006404664922268,0.31330994975174714,0.49873406872693044,0.5012659312730695
157,376,0.06101933587547137,0.9714351143475826,0.0021420611310725476,0.002132533689059238,0.14815468077567664,0.16609150882651832,0.0006195201027518936,-1.0224433133893824,0.3262031836078522,0.3050271942631634,0.673825518413471,0.326174481586529
158,376,-0.022636070869339164,-0.227373538107133,0.002123440072767714,0.0021235267541921165,0.1504348433041509,0.03414335067165976,0.0006239525955581529,-1.0046137246362707,0.5460494164615235,0.31552688746901913,0.4537375799073818,0.5462624200926183
159,376,0.07179986293340335,-0.39606536787885704,0.0021369261335844095,0.0021393985355624614,0.15081789279158445,-0.08599943293139656,0.0006141586526729465,-0.9883486178327114,0.5584573450874775,0.31781154452688876,0.4414709583149686,0.5585290416850314
160,376,0.20481200810490918,2.3332193661284215,0.002156871480884605,0.0021389576462791005,0.15306021998378824,0.07334270588855477,0.0006214646161909836,-1.0099082773036145,0.4341448867257605,0.31329858590848286,0.5648867524756476,0.4351132475243524
161,376,0.38048226322280243,0.012431641286346107,0.002157946523437475,0.0021540216477389665,0.15489729832699325,-0.2725148955459132,0.0005982213104481519,-0.9631563406041328,0.5792963250361859,0.32691554189922645,0.4206125361345678,0.5793874638654323
162,376,-0.3816409014034434,-0.4637265587726277,0.0021519076925618176,0.002157303182645998,0.1568623292160795,0.005981215686993079,0.0005996692835809121,-1.0007980098115636,0.542771642116156,0.32677251189331236,0.45757163503936316,0.5424283649606368
163,376,-0.16173817130038515,0.07126254061940474,0.002183331237632801,0.0021840368541195354,0.15821617518729986,0.10726196278243307,0.0006075356492129399,-1.0144554560488843,0.48631610539048276,0.36374759730696277,0.5137102925339129,0.48628970746608713
164,376,0.029707007755860104,-0.2705706944656878,0.002125609486222644,0.00211460893804039,0.1614675870601167,0.1673237951967786,0.0006204174759410298,-1.022604723243003,0.5253103181244211,0.32299860434855254,0.47445436750302633,0.5255456324969736
165,376,-0.1871671739413614,2.5644894530468734,0.0021804811911622776,0.0021724122829680785,0.1638703316133073,-0.27153882396189455,0.0006010446141334627,-0.9632930119938039,0.4389041450587993,0.29594766489079294,0.5597506297658584,0.44024937023414146
166,376,-0.08531212351226714,2.811076903537325,0.0021462639130557827,0.0021400285251265234,0.16693921288118718,0.050808766698266596,0.000605933628421687,-1.0068360456126801,0.31079632915714955,0.3245901931873255,0.688227284144793,0.31177271585520716
167,376,0.03243439406287507,-0.18315293142898115,0.002227084651128686,0.0022303074226154886,0.16917373220178675,0.07491187887028494,0.000610673640741411,-1.0101038106578462,0.5285952051586293,0.3365184643929212,0.471233103619943,0.5287668963800571
168,376,0.40616419325760944,1.1428185862114826,0.002163111845878488,0.0021724944446295342,0.17245352494114258,-0.2186518168829857,0.0005941205041526059,-0.9705018965487785,0.49412214668824317,0.29908678266330624,0.5048735715212652,0.49512642847873484
169,376,0.11572438664006768,0.3758773587076656,0.002202443812572536,0.0022017786420505257,0.17510542483564387,0.35194663112943475,0.0006215881057889488,-1.0474916713985991,0.5111480406782729,0.30614412336651414,0.4882894432160457,0.5117105567839543
170,376,0.28069047973986017,-0.13935022532279417,0.0021792110882357676,0.002182846871870966,0.177655437763067,0.3816688654528178,0.0006506721261547956,-1.0518373986507983,0.47789586581131244,0.3497041399403071,0.5217269750570105,0.47827302494298946
171,376,-0.02325608484170516,2.8925757186561523,0.002201722447507757,0.0021964527478941934,0.1789472359529835,-0.06527923295234746,0.0006480110468641698,-0.9910975095439465,0.3701736883438648,0.3121523659701249,0.6288088787979961,0.3711911212020039
172,376,0.29859723905974533,-0.021813753878482722,0.0021796893363105175,0.0021727531665361468,0.18155894888208268,0.04826910638230595,0.0006502641303361481,-1.0065628835495481,0.46888072257663344,0.3371796342019527,0.5306977229247622,0.4693022770752378
173,376,0.18031015179440146,0.3590817784271745,0.0022010839237098364,0.002193795148644874,0.18283861649638794,-0.18644722144892242,0.000636467154638445,-0.9746072075151383,0.5010215924616824,0.3295434735038908,0.4986128258583479,0.5013871741416521
174,376,0.03841803020623047,0.8092156255584873,0.0021914138534215298,0.0021921790726953483,0.18470052205660242,0.07083754187965012,0.0006400297671724337,-1.0096127075400758,0.5603387183806998,0.2905028068816785,0.4388205106516893,0.5611794893483106
175,376,-0.09686994120420422,0.23574728998992134,0.0022187535762489634,0.002201928507581234,0.18747325732986977,0.025817208873861013,0.0006422354200176519,-1.0034969566350287,0.5656734353050272,0.31708449140395834,0.43390239643010414,0.5660976035698959
176,376,-0.16723562452170881,0.13486896195200404,0.002197177966120356,0.0021901697086348653,0.1897043770852875,-0.2008795312486906,0.0006265961252063445,-0.9727037561700699,0.5276583231034431,0.33015372915760643,0.4719499072251139,0.528050092774886
177,376,-0.26197459378016674,0.5756999313209801,0.0022242685911206014,0.002188719446186293,0.19118162359487503,0.08886742381814947,0.0006341935049044422,-1.0120498511068365,0.49335104504481275,0.29728438248397704,0.5061196371635879,0.4938803628364122
178,376,0.16588020974540996,-0.5009942164768278,0.0021251696347694923,0.002132522818468947,0.19283724021404347,0.22316005175061365,0.0006558407234437987,-1.0303545421425333,0.5910535814597252,0.32339746486685106,0.40929677557072774,0.5907032244292724
179,376,0.5276384643420897,0.12418259810587395,0.0021728604503763603,0.0021718944772146642,0.19520419566555225,-0.20446989837875393,0.0006361397804927444,-0.9721439331769943,0.48404165127492965,0.3109889265408072,0.5154148062387941,0.4845851937612059
180,376,0.19600857889963663,0.17759200876744807,0.0021843660763400468,0.0021703814359461055,0.19692263355914583,-0.02340970770455897,0.0006363573367521847,-0.9968069829839341,0.4944503464280291,0.32298458372930383,0.5050552601032063,0.49494473989679355
181,376,-0.22852300795784686,0.034655220731025116,0.002204230965172099,0.0021892331359150046,0.1994978684060117,-0.17350841765391065,0.0006193996512321849,-0.9764565077233822,0.4695579896264888,0.32817085579194344,0.5302745473258944,0.4697254526741056
182,376,0.13003107632903266,-0.4165544053216592,0.0022034774131285263,0.002201453276397165,0.2002151220085773,0.03822018648002376,0.0006229457134841375,-1.0051617376664852,0.5525776724866096,0.3173324588327811,0.4473951154976777,0.5526048845023223
183,376,0.10881008177238982,0.17560089925745803,0.002216897658419181,0.0022044615644188797,0.20140264983823958,0.19411010299115738,0.0006394065898697359,-1.0263361309437042,0.6031410075882648,0.31882185141778074,0.3964043202328268,0.6035956797671732
184,376,-0.14112295067752711,-0.32012886138115804,0.002186341114290197,0.0021892802500626707,0.20250929678057103,0.15647393417485217,0.0006541550417316238,-1.0212877798587718,0.5634034812608932,0.31456131191936765,0.4364358024236154,0.5635641975763845
185,376,0.12744233256671578,0.11704900147900754,0.002199499535020144,0.002193578619552043,0.20536781692917042,-0.24459342716727406,0.0006327173536739694,-0.9667056172769121,0.5230049242840168,0.33447129307424345,0.47674514468541984,0.5232548553145803
186,376,-0.8772949027284085,-0.2814498294269131,0.002248020633061892,0.002245145367193432,0.205685666583954,0.2540186708793044,0.0006536422446988961,-1.0345303245047306,0.5909779503783013,0.353326604770505,0.4092640825575533,0.5907359174424467
187,376,0.22913677290125634,0.24836586563327212,0.002244159871553804,0.002214051892379041,0.20890637142385574,-0.2597799118647867,0.000631303148490867,-0.9646406142001457,0.5672142798120671,0.31074904886682203,0.43231325840168133,0.5676867415983187
188,376,0.004967916182067711,3.020863283478957,0.0022516854635583473,0.0022360251825104685,0.21193153625156017,-0.013262368758466649,0.000629347897643218,-0.9981779487843209,0.33497532124214985,0.31199720734668207,0.6637270609521152,0.33627293904788474
189,376,-0.12798211698464002,0.9938229217563335,0.0022364481555996463,0.002241208525176378,0.21324941638777864,0.05899596442171234,0.0006349249679399164,-1.0080022640684818,0.5612549268977439,0.29790935487710474,0.4380369257846631,0.561963074215337
190,376,0.0017347809771308675,0.9901655521881156,0.0022606656049437663,0.0022551838374830426,0.21668528004529627,0.10570299919655031,0.0006418309029889314,-1.0143624923013626,0.5273524506929073,0.2957668284504184,0.47200528464088,0.52799471535912
191,376,-0.03124065071460791,0.5483608683039767,0.002261964064599213,0.002235149629376928,0.21904267014024106,0.0743983760079805,0.0006490219412443961,-1.010119710355363,0.4800424918215326,0.30693011393629166,0.5192789245066246,0.48072107549337545
192,376,0.05266217533062445,0.4116812331324353,0.002284227310930022,0.0022566678219826577,0.2220463363572638,-0.012550375909802127,0.0006499260999305339,-0.9982789987896351,0.5042265253339676,0.3093571618028336,0.49524738104708543,0.5047526189529146
193,376,0.41205573367187753,0.07197423565029881,0.0022292685994700074,0.0022055528447418376,0.2245352206791335,0.07597413645225003,0.0006554533584615777,-1.0103336404612724,0.5419948705016299,0.3388247343944075,0.4577203205588747,0.5422796794411254
194,376,0.4191052294772817,0.7157812931651071,0.0022737866795765472,0.002245312167128469,0.2252347751897066,0.2891922398133481,0.0006810535535161844,-1.0395479677839483,0.5611524416252653,0.3275187637214421,0.4381897214276747,0.5618102785723254
195,376,-0.09185841636735859,3.7893490572367154,0.0022657111514993804,0.0022611415274986163,0.2294374343324849,-0.1013350015545779,0.0006717126091429573,-0.9861024806791163,0.3161194028055414,0.327550630504219,0.6828808513332936,0.3171191486667064
196,376,-0.10761294591611659,0.17211624329848285,0.0022185228184791917,0.0021987873221811977,0.2313807200481917,0.2675174315004273,0.0006959079297611225,-1.0366856359103893,0.4287044424959954,0.3291292895133988,0.5712743228784514,0.42872567712154847
197,376,-0.22094156041703172,2.1116408764532655,0.002281552612870694,0.002265598053394995,0.2354645280841183,0.42900067584668383,0.0007355052221224874,-1.0592091148521037,0.36240023723308074,0.32301331637458724,0.6362605043486689,0.36373949565133123
198,376,0.32425987311580684,-0.34331215365340495,0.0023239876092238194,0.0022929383833778707,0.23641713859235985,-0.06489598867978821,0.0007290958742311613,-0.9910008549056155,0.5063834734102513,0.32142139722237967,0.4932815515965498,0.5067184484034503
199,376,0.07516612259496469,0.8552305584167617,0.0022786729900968914,0.0022503756125398138,0.2387161598877704,-0.32827440189554336,0.0007001049174621399,-0.9546666387864884,0.4294535466172594,0.26834062139918247,0.5699743338100396,0.43002566618996024
