episode,steps,reward_return,epsilon,avg_loss,avg_q
71,376,-0.46434301116278215,0.14275166666666672,0.002793685064968118,0.03327737759025966
72,376,-1.6648550688860269,0.130845,0.002691311113402604,0.03335219087448229
73,376,0.11312614962662337,0.11893833333333337,0.0026849657275461332,0.03383101050821232
74,376,-1.9968082567520469,0.10703166666666675,0.0027023557052784104,0.035073132182352564
75,376,-0.6468764696328435,0.09512500000000002,0.0026509791403325233,0.034845208097744655
76,376,-0.19147679704360604,0.0832183333333334,0.00244282173120387,0.03801966757028106
77,376,-0.2485629694783711,0.07131166666666666,0.002492852444466986,0.037389125952378234
78,376,0.10845790738676442,0.05940500000000004,0.002545286525422311,0.03740980126399626
79,376,0.1718653739299043,0.05,0.0024736973113675125,0.03754523080932175
80,376,-0.368628956251996,0.05,0.002450973511936064,0.039117964819331275
81,376,-0.13464699304677186,0.05,0.0026389751372799435,0.03401166360708885
82,376,-0.1348247660253037,0.05,0.0026146591346255165,0.034831804820916
83,376,-0.1540623968066938,0.05,0.0026756974232526732,0.034071775533486795
84,376,-0.2678986390565117,0.05,0.0026735702442547723,0.03504757565245567
85,376,0.12457833226619641,0.05,0.002707586286557303,0.03551566283505885
86,376,-0.09937560516846156,0.05,0.002464998566249554,0.02773342887837529
87,376,-0.3610776125187841,0.05,0.0024191250312798457,0.02590729269085135
88,376,-0.13063915704015017,0.05,0.0024310418440554133,0.027094261918930298
89,376,-0.2993480400546102,0.05,0.0026023661461720697,0.02635853297815242
90,376,-0.4669493458059153,0.05,0.0023351801225563826,0.026504891917129306
91,376,0.051414163957815284,0.05,0.002866455585388665,0.02480884480099392
92,376,-0.24822582585693453,0.05,0.0029464097146472417,0.02455234345719912
93,376,0.0175186257047244,0.05,0.002694962768842704,0.02466569415992126
94,376,-0.3576857431835377,0.05,0.002786810688198881,0.025583907464912972
95,376,0.3188533289694533,0.05,0.0029041544977634988,0.024590995548815626
96,376,0.40896991718909703,0.05,0.002595337637529233,0.036688736840547555
97,376,0.428995781330741,0.05,0.002641895031550295,0.037176954082555155
98,376,-0.7404440005666401,0.05,0.002523779259447226,0.03704513096686532
99,376,0.47320234974358755,0.05,0.0026669467977703887,0.037416112188130936
100,376,0.48767549646026964,0.05,0.0026714953317113735,0.0366628177506116
101,376,-0.778952891823792,0.05,0.002460946097810247,0.04251611518346645
102,376,-0.2025581063644496,0.05,0.002460868559942452,0.04344580677694621
103,376,-0.36515687451901613,0.05,0.002502243824679642,0.04478857966209267
104,376,0.39070616153185267,0.05,0.002432887588083952,0.04665042220198728
105,376,-0.2232693288401607,0.05,0.002364126389519252,0.0471049460428866
106,376,0.22696109821845312,0.05,0.0025748409684735072,0.051665839238805654
107,376,-0.15738675460852392,0.05,0.002608080899548479,0.05011627559074538
108,376,-0.49425891149803647,0.05,0.002550036512981565,0.05018637450213762
109,376,-0.7575218285710434,0.05,0.0025779389291122417,0.05126844158277233
110,376,-0.3411074495227241,0.05,0.002578622913402951,0.050640788969603626
111,376,0.24112623991004511,0.05,0.0026460531708893385,0.051735985276110945
112,376,-0.1496046984975692,0.05,0.0025827575413364065,0.0525139476014103
113,376,0.24392533530135552,0.05,0.002613987631233845,0.052749152790675775
114,376,-0.2375595279040681,0.05,0.0026809796901479206,0.05266934382590525
115,376,0.048314479960936296,0.05,0.002610430878121406,0.05187727104218558
116,376,-0.11003808970599493,0.05,0.0025300457243847244,0.05736824290014486
117,376,0.08336066481479065,0.05,0.0025177784019491654,0.05808351247848824
118,376,-0.11721165567860226,0.05,0.002643215602686123,0.05783853732406142
119,376,-0.43022471866606793,0.05,0.002639532154252594,0.057944067773666785
120,376,0.058231182309100404,0.05,0.0026317248597711403,0.05778055339358113
121,376,-0.052580308964934375,0.05,0.0026153356534740985,0.060615181051036145
122,376,-0.38324380088488397,0.05,0.0025904142764394487,0.06084732155493917
123,376,-0.04900487701524975,0.05,0.0027119572386777205,0.06240902855457302
124,376,-0.05167049937527679,0.05,0.002631199217656568,0.06154447304025451
125,376,0.1972170797525905,0.05,0.002582384226812753,0.06340731991989974
126,376,-0.28647732988923735,0.05,0.0024728682124368013,0.06304156608344551
127,376,-0.48266111484031193,0.05,0.0024475159576816605,0.06240829687189073
128,376,-0.15038317965627357,0.05,0.002415408333268096,0.061313378198587516
129,376,-0.12349191836931439,0.05,0.002396803611345797,0.06278629142275834
130,376,-0.2230580118994112,0.05,0.0023928928226752684,0.062122768266720974
131,376,0.2086579017995973,0.05,0.002671700807540935,0.06718254951324235
132,376,-0.21792886179355264,0.05,0.0026273978106241594,0.06525094963689433
133,376,0.1197793275823642,0.05,0.0025231536020192892,0.0656910125126547
134,376,-0.08237573457881808,0.05,0.002632101801901491,0.06613149507803485
135,376,-0.15306947305543875,0.05,0.002622096424989224,0.06503308497547627
136,376,0.3689116638897759,0.05,0.002709936273489841,0.07498196703679066
137,376,-0.42610826845157135,0.05,0.0027571429990472253,0.07787563257474214
138,376,0.23110251785692532,0.05,0.0027068479352276476,0.07708170381870041
139,376,0.07532984534554998,0.05,0.0027435020533727204,0.07566015073593627
140,376,-0.5500391736677558,0.05,0.002640167855598191,0.07609465693500131
141,376,0.24498414266963664,0.05,0.002618344013945774,0.0812896729466763
142,376,0.35522480571489723,0.05,0.002609548686527984,0.08238155987272237
143,376,0.0974523480181233,0.05,0.002526081520432428,0.08186219209567347
144,376,0.1393537274816481,0.05,0.0026763768063516337,0.082003525814953
145,376,-0.029226892023871187,0.05,0.0025601191466310103,0.0827412674837607
146,376,-0.14513470925885485,0.05,0.002686058631800908,0.07628638018913408
147,376,0.18056879391588154,0.05,0.0026886508017691705,0.07524809916008343
148,376,0.0768616724126332,0.05,0.0027293963029614075,0.07638081409869359
149,376,-0.05028074451183784,0.05,0.0026889167827593677,0.07487711898903264
150,376,-0.7143517209424317,0.05,0.0026236652965382474,0.07498139860306649
151,376,-0.15901438902528753,0.05,0.0027250378758601965,0.08532468280061445
152,376,-0.15179134487561896,0.05,0.00276377226892943,0.08329821099586626
153,376,0.1446303848642856,0.05,0.002631482647167162,0.08574732759610769
154,376,-0.5362449402946368,0.05,0.002604777864341505,0.08614053892249122
155,376,0.15344971408921992,0.05,0.002616486938774308,0.08579599423373634
156,376,0.010984309981722618,0.05,0.002683658119844659,0.08867512400598919
157,376,-0.47317023074720055,0.05,0.002651380059839365,0.08735207679304988
158,376,-0.17360935180840897,0.05,0.0024938409131867413,0.08662847077791044
159,376,0.001134700454713311,0.05,0.002645871429852745,0.08618942848307655
160,376,-0.5758614252808911,0.05,0.0025917058756409037,0.08720940418858478
161,376,-0.2449307335482444,0.05,0.0027630355275989056,0.0912789649508418
162,376,-0.029060972992738174,0.05,0.002733064586596385,0.08963301224990729
163,376,0.4262853674899816,0.05,0.002713648198163781,0.08940734288239098
164,376,0.3543466249357152,0.05,0.0027168742625632305,0.09005582398992587
165,376,0.3318496248757583,0.05,0.0026772696623316113,0.09000990344607766
166,376,-0.09300080099637864,0.05,0.0026826877735228218,0.0924065666312867
167,376,-0.005547882950850236,0.05,0.0026688214689939023,0.09134443571909945
168,376,-0.479159124810394,0.05,0.0027698503873444737,0.08940812090332521
169,376,-0.41610490956281865,0.05,0.0027055300784884317,0.08993392003739768
170,376,-0.1178609817106917,0.05,0.0027051718042980124,0.09064019735942179
171,376,0.004286112562112976,0.05,0.002699216126007315,0.09401011343133893
172,376,-0.16558617570262868,0.05,0.0026302888009206767,0.09600089804487343
173,376,0.263268102407892,0.05,0.0026050853871794895,0.09806575765833259
174,376,-0.06805796567641659,0.05,0.002632111582955831,0.09732975236120377
175,376,-0.02070858343722648,0.05,0.0026562901429257337,0.09821163644974536
176,376,-0.20045432685583361,0.05,0.0027288647103519675,0.10306316267381957
177,376,-1.308313320151683,0.05,0.0027250012811991645,0.10281865973461499
178,376,-0.3453043595845887,0.05,0.0026137704835298096,0.1025706577174207
179,376,-0.5126379201901727,0.05,0.0026084070432648818,0.10308925206079445
180,376,0.009009201203014183,0.05,0.002717271064806908,0.10390148938019225
181,376,-0.1397745392678189,0.05,0.0026026280557221557,0.10711972617564049
182,376,-0.1264067148204049,0.05,0.00276826911988579,0.10734543121082986
183,376,0.001689781446316374,0.05,0.002668884382341701,0.10691859061889192
184,376,-0.16527817564940506,0.05,0.002785880545877475,0.10596773815044064
185,376,-0.02447888938149856,0.05,0.00278203598235392,0.10824009399623313
186,376,-0.453859746499802,0.05,0.0025667141713672614,0.11741264158503172
187,376,0.02210440884300624,0.05,0.002667728276796976,0.11774704860959281
188,376,-0.3054706609545974,0.05,0.0026317318773548554,0.11766679131207948
189,376,-0.4187434116905707,0.05,0.002670782178880627,0.11687210949256699
190,376,-0.08783048541863536,0.05,0.002543227688255819,0.11840965824716902
191,376,-0.3267863523553842,0.05,0.00255470625741006,0.12353397422331444
192,376,-0.024899070042010862,0.05,0.002667187874550941,0.1229773519679587
193,376,-0.4650174700227581,0.05,0.002562081331369824,0.12370335893269549
194,376,-0.3161484883676166,0.05,0.0025085300368757205,0.12374993086733083
195,376,0.3998657240858847,0.05,0.002463979371934832,0.12593128694657316
196,376,-0.0777360372376279,0.05,0.002703027382364219,0.13221962757884187
197,376,-0.17132075456902385,0.05,0.0027200084964824007,0.13081622204961293
198,376,-0.20660097307381875,0.05,0.0025776970635869225,0.13158550210534892
199,376,-0.017680132186796982,0.05,0.002719954083620402,0.1302902507496641
