algo,fold_id,runs,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std
d3qn,f1,5,0.8904662600702572,0.09304175410230411,85.86166745250878,39.40374897431566,-1.11878036601586,0.3588744090579168,0.8390312255975465,0.08171600767643487
d3qn,f2,5,0.5455914259601037,0.06011332123933062,67.45400861226639,35.658891970598994,-1.1786028248457279,0.2524682657380373,0.9162800129745012,0.18173523539855727
d3qn,f3,5,-0.49653040461622266,0.287039708795008,-17.583455920137908,2.055629103417633,-0.989829244246644,0.31878219979702704,1.070971413560695,0.14508844361378262
