algo,fold_id,runs,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std
d3qn,f1,5,0.7643410798558311,0.1797424472992663,87.66406781636832,35.34859050832785,-1.418831255202969,0.2385185931665955,0.7789765870768763,0.05625514107136453
d3qn,f2,5,0.3040235967157957,0.15793377408528517,25.261525262700957,19.318821263929987,-1.5080242786020872,0.6771953198935403,0.9404974213612187,0.1197110952762181
d3qn,f3,5,-0.32806774154879964,0.1267799000326634,-12.980523680837866,3.877837548809026,-1.0041409851009129,0.30839207277604563,1.153368562076912,0.14682385587824592
