episode,steps,episode_return,epsilon,avg_loss,avg_q
0,376,2212.0,0.02,35.2107463434825,1.1091253312542282
1,376,2113.5,0.02,48.5127113575631,13.039099314111345
2,376,2215.5,0.02,42.72411799684484,13.5137617131497
3,376,2284.5,0.02,44.25885881515259,13.76677446162447
4,376,2071.0,0.02,43.32614864947948,13.773288612670086
5,376,2509.0,0.02,43.88548706693852,14.05235817077312
6,376,2192.0,0.02,55.7838915155289,24.017160116358006
7,376,2593.5,0.02,51.51512838931794,24.262725941678312
8,376,1904.5,0.02,50.83586951012307,24.300537505048386
9,376,2295.0,0.02,50.6588994239239,24.244954550519903
10,376,2826.5,0.02,47.85519008433565,24.347883275214663
11,376,1976.0,0.02,67.11753510414286,31.807817788834267
12,376,2396.5,0.02,61.20902035084177,31.896814706477713
13,376,2351.5,0.02,57.12338593158316,31.888258568784025
14,376,2439.0,0.02,58.0267025714225,32.00720321878474
15,376,2464.5,0.02,55.38269870331947,32.25673928159348
16,376,2070.0,0.02,79.75879349607102,41.540531493247826
17,376,2172.0,0.02,71.86940187088986,41.520167624696775
18,376,2787.5,0.02,68.19432034391038,41.4650708665239
19,376,2217.0,0.02,65.53032994777598,41.657814066460794
20,376,2366.0,0.02,66.74885714815018,41.74906574411595
21,376,2392.0,0.02,90.97555287340855,49.07417538825502
22,376,2266.5,0.02,89.72277889353164,49.33449693436318
23,376,2264.5,0.02,86.54523903765578,49.35952785167288
24,376,2198.0,0.02,85.61417527401701,49.120615766403525
25,376,1846.5,0.02,84.40404517599877,49.233709842600724
26,376,2446.0,0.02,101.13996893294315,55.14177013965363
27,376,2476.0,0.02,98.17835129068253,55.198435103639646
28,376,2398.0,0.02,94.6588728580069,55.521408984001646
29,376,2520.5,0.02,93.96868369934407,55.486703832098776
30,376,2735.5,0.02,90.41807455712177,55.294502927901895
31,376,2697.0,0.02,128.62462851341735,63.68544383759194
32,376,1841.0,0.02,120.77805474463929,63.36849223806503
33,376,2894.0,0.02,117.57941934910227,63.74427238423774
34,376,1702.5,0.02,119.83027772700532,63.88870171283154
35,376,2480.0,0.02,112.24960486432339,63.71239764639672
36,376,2602.5,0.02,140.57481500950266,72.73367206086503
37,376,2594.5,0.02,128.6466077236419,72.87220871702154
38,376,2674.5,0.02,131.93421823420422,73.27884169842335
39,376,2477.0,0.02,126.89681244911031,73.36434197933116
40,376,2596.5,0.02,127.50435820031673,73.12915457055924
41,376,2572.5,0.02,175.16787003456278,83.23315249098108
42,376,2148.5,0.02,163.43768954784312,83.82381455441738
43,376,2537.5,0.02,159.89464299222257,83.47371505169158
44,376,2563.0,0.02,152.32605394403984,83.54213343275354
45,376,1907.0,0.02,147.18633311860106,83.24355878221228
46,376,2995.0,0.02,205.52405088505847,90.99180505630818
47,376,2320.5,0.02,180.30419387208656,90.90682812954518
48,376,2457.5,0.02,177.18763978430565,91.26321413161907
49,376,2526.5,0.02,170.31136296657806,91.09262052495428
