algo,fold_id,runs,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std
d3qn,f1,1,0.7555759960849462,0.0,77.18074175667113,0.0,-2.1439736681434716,0.0,0.9639337842597487,0.0
