algo,runs,folds,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std,worst_fold_id,worst_fold_oos_sharpe_mean,worst_fold_oos_return_pct_mean,worst_fold_oos_reward_mean
d3qn,1,1,-0.2943528975881624,0.0,-9.16999563612066,0.0,-1.2618509422326034,0.0,0.6686185870608724,0.0,f3,-0.2943528975881624,-9.16999563612066,-1.2618509422326034
