algo,runs,folds,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std,worst_fold_id,worst_fold_oos_sharpe_mean,worst_fold_oos_return_pct_mean,worst_fold_oos_reward_mean
d3qn,1,1,1.0009593134851344,0.0,87.40661251465932,0.0,-1.8464435944328512,0.0,0.9433416422095631,0.0,f1,1.0009593134851344,87.40661251465932,-1.8464435944328512
