episode,steps,reward_return,avg_policy_loss,avg_value_loss,avg_entropy,avg_kl,clip_fraction,action_mean,action_std,avg_cash_ratio,avg_position_ratio,episode_return_rate
38,376,0.2877818270717398,-0.003924390052755674,0.008211499669899543,0.3977828244368235,0.0037204176808396977,0.0736458337555329,0.49927281746838953,0.183369963164613,0.5008216275928853,0.4991783724071147,-0.16128784732874035
39,376,0.586353948834585,-0.002841681924959024,0.011389457900077105,0.39717869758605956,0.008355806579735751,0.06687500026697914,0.4955479665163984,0.17769337828726026,0.5041768942732052,0.49582310572679483,0.0747990575083124
40,376,-0.44569610156759154,-0.0034727666061371565,0.01138081904500723,0.3967813710371653,-0.0006653662499350806,0.05517361167197426,0.5788185671764485,0.17399537983479482,0.42000677116581897,0.579993228834181,1.2738777692893994
41,376,0.2304856502742041,-0.0035386135956893363,0.009668569515148799,0.3950520038604736,0.0028011284690971174,0.04185763920346896,0.5271569046568363,0.16975779826191909,0.47316067884717017,0.5268393211528298,-0.32415401053176807
42,376,-0.3538364711421309,-0.00395492600897948,0.006088038502881924,0.39429223040739697,0.005444737149324889,0.10590277773638566,0.54819888161852,0.15376318900613023,0.45114146988700865,0.5488585301129913,0.5431386265157507
43,376,0.06560965956305154,-0.0022293389619638523,0.012042656478782495,0.39397946099440256,0.003101377367935735,0.0322395835382243,0.5411275517433247,0.16734511744311664,0.45875726353459567,0.5412427364654043,0.05415841767510976
44,376,-0.0022263208957156166,-0.0033245893816153207,0.011227667424827814,0.3937169075012207,0.0021330860084466017,0.029045139253139497,0.5300213353748017,0.16983709259453753,0.4702286955855186,0.5297713044144814,-0.4098620479445878
45,376,0.29840448918548645,0.0011210693589722117,0.024261961101243894,0.39337482551733655,0.0016339805154226875,0.037413194713493185,0.55230913572806,0.16457783724816527,0.44650515331821444,0.5534948466817855,2.4134314295474053
46,376,-0.4802469305432169,-0.0013855221991737683,0.015787745049844187,0.3940185487270355,0.00438404125161469,0.061562500335276125,0.5801629800587258,0.16674056764392284,0.41855687259018554,0.5814431274098145,1.7305228122122145
47,376,0.6079953686712543,-0.004337529341379802,0.016889968638618788,0.3947158614794413,0.0032517070998437704,0.04630208356926838,0.5524312023152697,0.16773516897056684,0.44725952260472046,0.5527404773952794,0.2558141924518893
48,376,-0.21683547388238367,-0.0017947303596884013,0.008232026314362883,0.39422525465488434,0.004459315243487557,0.04442708361893892,0.5679263749972303,0.16463090258765697,0.43110503852183957,0.5688949614781604,1.8882895123068737
49,376,0.06685408746125177,-0.007377656025346369,0.010788326244801283,0.3952104926109314,0.0043483596023482585,0.10939236100142201,0.5480316850416204,0.17436145815015247,0.4515044860456287,0.5484955139543713,0.1078989129995871
50,376,0.533325087686535,-0.0021697627458100517,0.00943889543414116,0.39712269802888234,-0.0011134678353604008,0.040850694632778566,0.545789813028371,0.1698342944183134,0.4542756935999718,0.5457243064000282,-0.21299220006629016
51,376,-0.1937280301062856,-0.0012273349178334076,0.009267501284678776,0.39810856779416404,-0.000932486483482838,0.018194444570690395,0.5830797476971403,0.1729924661826992,0.4157719211952778,0.5842280788047223,1.347415970110701
52,376,-0.13440309136058204,-0.0006753410833577315,0.007128803400943676,0.3988626460234324,0.0011156462651949065,0.0013368055845300356,0.5721450555831828,0.16675499067707938,0.4272202995973034,0.5727797004026967,0.5858468900197922
53,376,0.42913277869229205,-0.0012873017073919376,0.01082800490160783,0.39946379760901135,0.0001762064071954228,0.007968750099341075,0.5512440823652642,0.17081960910793714,0.449232171158057,0.550767828841943,-0.2928159367064642
54,376,-0.14547845626657363,-0.0017253839178010821,0.008164747695749005,0.39980380435784657,0.0002704360095473627,0.023767361417412758,0.55097415060439,0.16772506918485564,0.44841130169082655,0.5515886983091735,0.5784620426123315
55,376,0.17378952910621592,-0.007010814733803272,0.008374894705290596,0.3978964289029439,-0.010073648858815431,0.11496527859320244,0.5804631058522995,0.1697805410379621,0.41989943332431806,0.5801005666756819,-0.43371348029492784
56,376,0.07586528011415794,0.00012816976911077897,0.014002753701061011,0.39537045458952585,0.0020854218183861423,0.028437500229726236,0.5748371070528284,0.16831457115430126,0.4256545263543911,0.574345473645609,-0.6209549191114943
57,376,0.24885836402972927,-0.003906515706330538,0.009991977053383986,0.39371521870295206,0.002875189787785833,0.05258680594464143,0.5458093592302596,0.1740434271742156,0.45305752970220226,0.5469424702977977,0.9985650999462419
58,376,-0.14247094769689284,-0.0045889153300474085,0.011906016307572523,0.39298739830652873,0.0011224942941529055,0.0977430559694767,0.5349995267993592,0.19125469104336298,0.46334212714726425,0.5366578728527358,2.281144645372236
59,376,0.2864068409689935,-0.002747800759971142,0.012932562176138163,0.3933540294567744,-0.00338831595533217,0.08029513952011863,0.5791350011020264,0.17944043328283008,0.4209484437557505,0.5790515562442495,-0.32309013530267927
60,376,0.6147925818950171,-0.00424909961099426,0.00798163921572268,0.3929147919019063,0.010526723643609633,0.08684027806545297,0.5740178756098798,0.16887857207768361,0.42528237019551696,0.574717629804483,0.49190493505878474
61,376,0.07788963470375165,-0.00019840039894916117,0.012160056363791227,0.3933128297328949,0.000565995952032002,0.015312500204890967,0.5432926690641869,0.18300722024969548,0.4551841054088928,0.5448158945911071,2.1573756882614896
62,376,-0.14597760981996544,-0.00045137579242388406,0.009975553210824727,0.3937224537134171,0.0007519096656324109,0.0,0.5463539625894516,0.17706736977752133,0.4529693426886771,0.5470306573113228,0.522762071760023
63,376,-0.07198444641471724,-0.001952956795382003,0.006914558804904421,0.39232703546682995,0.006053369354534274,0.05157986112559835,0.5530691805513616,0.16694559436214854,0.4464681786768216,0.5535318213231784,0.42193591290539056
64,376,0.35051261249827803,-0.0004350997662792603,0.007620846402520935,0.3927565664052963,0.0010668737978752083,0.006562500136593977,0.5497317143735734,0.17697323627786618,0.4503336141823555,0.5496663858176445,-0.24395702051293566
65,376,-0.5524491587057128,-0.0019310864930351574,0.012874632142484188,0.3910272181034088,0.001390420229775676,0.06411458371828,0.5061652002499458,0.1870959656972596,0.49237299861308137,0.5076270013869186,1.5189582609073193
66,376,-0.014281754294643179,0.0005882439602698598,0.010831145104020834,0.389586193220956,0.005264948413241655,0.049962797335215976,0.5243984306270771,0.1889912238612937,0.47442742707011143,0.5255725729298887,1.088722337787102
67,376,-0.15295145186246373,-0.0037040287958613285,0.008325889504825075,0.38865910867849984,0.0009171397696870069,0.09944444426024954,0.5066593457409676,0.1699903826895272,0.4928160174816814,0.5071839825183186,0.19592970348526606
68,376,0.18636193610655027,-0.0020769157136480013,0.011461964591095846,0.3867840935786565,0.0005926064894689868,0.03800347254921992,0.5230208514060112,0.18554378749535946,0.47721374582459947,0.5227862541754004,-0.3474858829177647
69,376,0.2087616294484178,-0.0015076290428017577,0.016279021060715118,0.386141507824262,0.0019494987548872207,0.046892361467083296,0.479388186509939,0.2040342414868956,0.5194459352103482,0.4805540647896518,1.6024285284896935
70,376,0.012680174499109853,-0.0011324663180857896,0.01048437257607778,0.3874607473611832,0.001616316448780708,0.015503472400208313,0.5265084785666871,0.1941830572800794,0.4739059369455502,0.5260940630544497,-0.46342685029979236
71,376,-0.4147285576837021,-0.0022801799622053903,0.008709401373441021,0.3888628671566645,0.0030680279989610424,0.03861111126219233,0.5016453857434556,0.19399367705708523,0.4979760421839143,0.5020239578160858,0.43068238468464637
72,376,0.2689781012163621,-0.003932183057380219,0.0075445238966494795,0.38969149788220725,0.00640675321907717,0.07246527811512352,0.5256468992918095,0.17633486988621286,0.4739405521886834,0.5260594478113166,0.20465381493207468
73,376,-0.6947384287050227,-0.0011041046197836598,0.015046371892094613,0.3900166690349579,0.004573109545162879,0.08015625011175871,0.5169699055717346,0.19492458770708662,0.48160751019802067,0.5183924898019793,1.7512584550487946
74,376,0.5435397264664061,-0.0017130486201494932,0.014187129711111387,0.3904403398434321,-0.0008173320675268769,0.056614583699653546,0.5362761270334112,0.19628913973562537,0.4635280308561268,0.5364719691438731,-0.17130592059420335
75,376,0.28292662445983296,-0.001610641957571109,0.011198627296835184,0.3899429063002268,0.002981797953543719,0.04722222244987885,0.518521555481439,0.20420143720797415,0.48040350593675957,0.5195964940632405,0.982538652247678
76,376,-0.4368095150384761,-0.004910204218079647,0.00910912590722243,0.3908735901117325,0.005762060874743232,0.06300347248713176,0.5189987832402929,0.1924282999869749,0.4803954491454215,0.5196045508545786,0.8980810320474053
77,376,0.25614893137390027,-0.003952279904236396,0.016834820806980132,0.39151174227396646,0.0016954925648557642,0.0475694448997577,0.5032249913412206,0.20812823010029946,0.4957722426947419,0.5042277573052582,0.42683067555169196
78,376,-0.0449812460647081,-0.002667189668864012,0.011107058667888244,0.39106254279613495,0.005047210891886303,0.08708333391696214,0.5120250754692452,0.19735232677937886,0.48777658044624556,0.5122234195537544,0.10060387786159675
79,376,0.041745157628611196,9.482509146134058e-06,0.006586726661771536,0.3904845714569092,0.0022412815607822266,0.007378472294658422,0.5210931641941375,0.16968376203849883,0.4784667712531693,0.5215332287468307,0.4633349454446667
80,376,-0.23048218747135252,-0.0034741371559600036,0.005117451725527644,0.38994983832041424,0.0008091322729645374,0.03203125031044086,0.5217897432281616,0.18656038308490971,0.4777931751084654,0.5222068248915346,0.22946459866609037
81,376,0.07885265562799759,-0.0013920600215593974,0.00952247551952799,0.3895703017711639,0.0007870031169053012,0.012812500105549891,0.5094525474817195,0.17330552061343885,0.48982043045419155,0.5101795695458083,0.3417374908459829
82,376,-0.263592403431403,-0.003936958685517311,0.026135644999643166,0.3882232218980789,0.004537031473591924,0.06847222236295541,0.5091069203583484,0.17705325715332446,0.48930377127204344,0.5106962287279566,3.0954735519334653
83,376,0.22346055321759195,-0.007697622291743755,0.007595948978430695,0.38778044117821586,0.005327021728994118,0.12216435372829437,0.5122237893495154,0.18874233323360373,0.4871381881896276,0.5128618118103724,0.47065908813552193
84,376,0.33056674816907616,-0.005894571387519439,0.016731132691105207,0.38756870130697885,0.0045668277520841604,0.08348958337058623,0.5222186046711942,0.20005581990330978,0.4762237293629614,0.5237762706370386,2.5701277068957866
85,376,0.01758106199122267,-0.0013457704257840912,0.010304933444907268,0.3872585316499074,0.0009241658316265481,0.03982638921588659,0.5314532215607927,0.19881957741316364,0.46690642674889793,0.5330935732511021,2.7708792802112026
86,376,0.4083264572254848,-0.0040220167177418865,0.007561285824825366,0.38641655643781025,0.00438942852585266,0.07342013927797476,0.5382645842718318,0.20319465640839773,0.4614736253152968,0.5385263746847032,-0.10961392750753085
87,376,-0.05527668308059219,-0.006909868121147156,0.007884766223529975,0.38516026039918266,0.0052773271410842424,0.11586805613090595,0.5457950422262892,0.18361988769795923,0.4538650949108151,0.5461349050891848,0.01644461970729716
88,376,0.11192243199184304,-0.0009559064637869596,0.009516140026971699,0.38526513079802194,0.007168939444818534,0.030034722511967024,0.5457570286507302,0.19674253370787603,0.45453935315510835,0.5454606468448916,-0.3240608470813584
89,376,0.08322567286086269,-0.004880695441291512,0.012727129304160674,0.38577620883782704,0.007097427651751786,0.06505208394179741,0.5573079231730167,0.18539795400835932,0.44178085099018516,0.5582191490098148,1.3209067709052174
90,376,0.12373647272761445,-0.00037156795927633843,0.007661696150898933,0.3863439450661341,-0.0022623167858303833,0.025677083618938924,0.5704673336858445,0.1972724812970544,0.42889069021627396,0.571109309783726,0.5645463640115289
91,376,0.5197375987499981,-0.002685783850029111,0.010084351431578398,0.3870789190133413,0.0035716148413484916,0.06479166693364581,0.5611478679199168,0.18441202121635863,0.4388323064400053,0.5611676935599946,0.10507249952601883
92,376,-0.27622702265216503,-0.005009048253608247,0.0071861063906302055,0.3872547646363576,0.005156794192347055,0.08958333342646559,0.5737869691975573,0.18292186517584122,0.42584567573434046,0.5741543242656596,0.49004854092168837
93,376,0.07154369381896686,-0.00012426748871803285,0.012169645912945271,0.3862086276213328,-0.00012864944787907006,0.02387152804682652,0.5771172668864119,0.18623090739071071,0.4231243947423974,0.5768756052576026,-0.4753999467576283
94,376,0.007775285936077125,-0.0014645334333181382,0.00798010731426378,0.38615174492200216,0.001382036614328778,0.046527778077870605,0.5761153885817274,0.1899372998599328,0.423154881071229,0.576845118928771,0.1538689486369782
95,376,-0.2109180668485351,-0.002057592927788695,0.007743961860736211,0.3847642481327057,0.005625551911847045,0.04857638922209541,0.5870353456665861,0.19446082930213404,0.4122325591889438,0.5877674408110561,0.3778420578161443
96,376,0.22835561556166795,-0.0021294635720551015,0.009146519827966888,0.38501667976379395,-0.0026389393832687348,0.030868055919806164,0.5948971421953212,0.18298526606945364,0.40445620495959667,0.5955437950404033,0.46051354850521675
97,376,0.3091193586587906,-0.002670213207602501,0.008522910190125306,0.385253710548083,-0.0007017530944722239,0.04642361141741276,0.5879982938950367,0.18776224160858757,0.41154266303552717,0.5884573369644728,0.1887005553071479
98,376,0.3709455743737635,-0.00038706106133759024,0.008430678257718682,0.38497439324855803,0.002701092381903436,0.031319444595525665,0.5969303530105885,0.17629847829600873,0.40329765514144256,0.5967023448585573,-0.0030221327862525182
99,376,0.5527086054207757,0.0004368542383114497,0.007079252398883303,0.38491117755572,0.000978972142850883,0.005347222276031971,0.5950482598644622,0.16927147719488755,0.4047432675230775,0.5952567324769226,-0.033051172751681235
100,376,0.6179142262626556,-0.005413682820896308,0.006776522922640045,0.3847150226434072,0.00240563849802129,0.0639930556838711,0.5852321128737419,0.18301725970014682,0.41477404136289137,0.5852259586371087,-0.1837595637640368
101,376,-0.030199175846064463,-0.0013642352016177029,0.008595261707281072,0.3847463617722193,0.004447099874960258,0.061649305870135625,0.5634753778576851,0.1735283072282251,0.4361833758522116,0.5638166241477884,0.4654321303876625
102,376,0.1338083788723452,-0.002128144834811489,0.022126149324079355,0.3839245845874151,0.0035236304582213053,0.04763888924693068,0.5474014344843144,0.1868420405063176,0.4510464169459781,0.5489535830540219,2.6960773126110475
103,376,0.4065876499080332,-0.001961327390745282,0.010602383222430945,0.38315873543421425,0.001228527283334794,0.03324652798473835,0.5861930970815902,0.17471880797271339,0.4140689883710483,0.5859310116289518,-0.4436921372828202
104,376,0.3942260047624586,-0.008335917388709884,0.01088522346690297,0.38286150495211285,0.006332343843920777,0.11944444440305232,0.5555912574872057,0.18191974318303616,0.44401639662955866,0.5559836033704414,0.5703332730959578
105,376,-0.2937728833639994,-0.0038752720380822816,0.021788260154426097,0.383147320151329,0.005982940616862228,0.08659722208976746,0.5040853556166304,0.187700430721448,0.4943559044175924,0.5056440955824076,3.164238482436864
106,376,-0.8640880187231232,-0.004697618843056262,0.013210997016479572,0.3839049806197484,-0.000462833961804184,0.06461805601914723,0.5932857266607436,0.17799190071420704,0.40686294321298394,0.593137056787016,-0.4041003146282445
107,376,0.02769983803591458,-0.0017461515652636686,0.011492673059304554,0.38542674084504447,0.006190012108224134,0.0386284727913638,0.5913131336106899,0.17569242280826147,0.40817448526059313,0.5918255147394069,0.3994756514236335
108,376,-0.4056839023651264,0.00024139842328925928,0.011066794861108065,0.38678701519966124,0.004780543709299915,0.019079861417412757,0.5162517525889772,0.17459208861581987,0.4827428856183188,0.5172571143816812,2.303724078810773
109,376,-0.2480129032505829,-0.0045125795062631365,0.007985933947687348,0.3872746805349986,-0.0005689611493532236,0.05276041723166903,0.5758687549449027,0.18636527359512173,0.42359233491684184,0.5764076650831581,0.43563924237243645
110,376,0.17940604793693637,-0.0026465745953222117,0.0087825459583352,0.3867488242685795,0.006737866919138469,0.1097656253259629,0.5994104626489446,0.17925039321947714,0.4001322967226344,0.5998677032773656,0.3586174876881747
111,376,-0.1361946729302872,-0.003340627361709873,0.0061151468350241584,0.3857849349578222,0.0012654575965522477,0.04845486128081878,0.5958722518321048,0.1910350639592244,0.4034762794353854,0.5965237205646147,0.3446348978911282
112,376,0.06167639770137612,-0.005648656406750282,0.014043810435881217,0.3852287193139394,0.0017062275825689237,0.10012152747561534,0.6453980824097674,0.17272189436159288,0.3553407729843774,0.6446592270156226,-0.5002783239952027
113,376,-0.3247552777538658,-0.006423449143767357,0.015541967811683814,0.385405158996582,0.0006619977677473799,0.09043402820825577,0.5369436058433766,0.19891951516141212,0.46142838696853167,0.5385716130314683,2.9502513169966362
114,376,0.16948600008799986,-0.0007394953398033976,0.010997540565828483,0.38485845029354093,-0.0015565694057537863,0.0554687506519258,0.6321815066039562,0.16884988306591067,0.3677006609712578,0.6322993390287421,0.05373193870145121
115,376,-0.1947626892797416,-0.00300234571720163,0.007688223477452993,0.3844847738742828,0.005940643348973633,0.035538194607943295,0.5909324471462281,0.19033264354760196,0.4083989376974367,0.5916010623025634,0.6027536596419829
116,376,0.061986951004655566,-0.002295988239347935,0.00842503635212779,0.3843490352233251,0.0026334364423140264,0.048559028437982,0.6222983273736974,0.16928568315129516,0.37721474004452354,0.6227852599554764,0.2065553532526181
117,376,-0.3918788754635898,-0.0027735869012152155,0.01092223363618056,0.383356374502182,-1.9581251156826814e-07,0.044131944949428244,0.5436195582151413,0.18147913292932374,0.45568651195293114,0.5443134880470688,0.998154854437945
118,376,0.36698052232532063,-0.010474060646568735,0.011958291723082463,0.3815938323736191,-0.0006399073011076931,0.08539930538584789,0.6065573773168503,0.16526219005637946,0.3927322507238181,0.6072677492761819,0.9290828384900685
119,376,-0.1165206695109191,-0.00018556338424483934,0.009341453310723107,0.3816170672575633,0.0008832452838153889,0.013576389042039711,0.5777415460411538,0.16807240182116845,0.42154644026369953,0.5784535597363004,0.9383202806419362
120,376,0.000566144688264103,-0.0017782533851762614,0.008054014124597112,0.3819222201903661,0.0009069585619727149,0.0050868056093653045,0.6401935522543624,0.16268833129299018,0.35980439323682495,0.640195606763175,-0.24037492892903012
121,376,-0.27173806240898557,-0.0028567940617601076,0.008904931445916494,0.3826055765151978,0.003215994043663765,0.07656250031044086,0.6195284274822854,0.16010495433971872,0.37989328253066373,0.6201067174693363,0.5635235661949458
122,376,-0.0822493562445743,-0.0018910521009404743,0.013318208811272467,0.382420825106757,0.009603740931197535,0.09071800621625568,0.663499163424081,0.16453976812113186,0.33759745267016916,0.6624025473298308,-0.5037086580975747
123,376,-0.15571379082393833,-0.001997410443921884,0.008930571982637048,0.3827761103709539,0.004218543290820284,0.06576388919105132,0.5812928082936621,0.1768980603135636,0.4184001084989525,0.5815998915010475,0.3617126840254896
124,376,0.33435675493092276,-0.005191029794514179,0.01022658875832955,0.382831151286761,0.0016847336701175664,0.09086805625508229,0.6481856045887825,0.16415776076902833,0.3514742576133071,0.6485257423866929,-0.11402017046456348
125,376,-0.13478542426310014,-0.0026983985483335954,0.009488189266994596,0.38260798950990044,0.004171775267847503,0.040347222487131754,0.6441909051004876,0.17754976891017762,0.35615631786693436,0.6438436821330656,-0.26369207920515947
126,376,0.14642308617476374,-0.006268383997182051,0.011292835076649984,0.3834416796763738,-0.0007251752579274277,0.11055555635442336,0.6293660013916644,0.16596642540341863,0.36996287572478337,0.6300371242752165,0.2986963411304244
127,376,0.21856075901087024,-0.006291725230403245,0.008154187723994255,0.3831434379021327,0.0005719984571139017,0.09239583350718021,0.664265800743027,0.1583662422482976,0.33612578933610654,0.6638742106638934,-0.4783402440158341
128,376,0.07719523379637394,-0.004683719660776357,0.012943910279621681,0.38201568921407064,0.005477577197113229,0.11815972172965607,0.5421420832739231,0.1821586118517628,0.45704345916321437,0.5429565408367856,0.8545184279270899
129,376,-0.23007491470343666,-0.0008417258737608791,0.019384694316734872,0.3810426712036133,0.009697658516233786,0.021458333544433116,0.5510831332587182,0.17702080583809035,0.4475819440558442,0.5524180559441557,1.980078040834576
