algo,fold_id,runs,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std
d3qn,f1,1,0.5507924611988261,0.0,37.34082749460909,0.0,-2.572216707024286,0.0,0.9526928855387978,0.0
