episode,steps,reward_return,epsilon,avg_loss,avg_q
156,376,-1140.0,0.05,1050.6568216364435,197.4195802161034
157,376,-640.0,0.05,1107.4128649285499,195.59433072678587
158,376,2850.0,0.05,1056.6329804278434,193.59906805322527
159,376,4645.0,0.05,1068.6405778438486,195.64335587684144
160,376,545.0,0.05,1101.9751797939869,194.9956940995886
161,376,5715.0,0.05,1205.651936551358,194.81776862448834
162,376,5695.0,0.05,1191.8796483303638,195.48549895590924
163,376,1105.0,0.05,1197.3807091408587,194.09563385172092
164,376,3915.0,0.05,1135.5169153416412,194.17275696612418
165,376,6015.0,0.05,1220.1040866121332,194.91830768991025
166,376,-730.0,0.05,1419.3802894429957,201.73297545250426
167,376,490.0,0.05,1333.377702915922,201.0933346443988
168,376,5705.0,0.05,1416.5045195234584,200.28763093339637
169,376,295.0,0.05,1427.6525842382553,201.0818957065014
170,376,-710.0,0.05,1318.4430517643057,200.5377033720625
171,376,3035.0,0.05,1304.7789106977748,200.89607628355634
172,376,-3130.0,0.05,1320.53901988902,201.4021201438092
173,376,2260.0,0.05,1203.5234195628066,200.25682404700746
174,376,2385.0,0.05,1267.7457385773355,201.46084371526192
175,376,3170.0,0.05,1244.140363084509,200.47669633905937
176,376,320.0,0.05,1388.4407577514648,212.1089701956891
177,376,-450.0,0.05,1456.9656263310858,210.20078176133177
178,376,2760.0,0.05,1399.7749783130403,208.551390708761
179,376,6560.0,0.05,1406.2171744488655,211.12564788980686
180,376,2955.0,0.05,1348.6319508654005,209.6401216222885
181,376,6615.0,0.05,1466.1875381469727,203.63398194820323
182,376,5530.0,0.05,1438.4261133721534,204.4808369900318
183,376,595.0,0.05,1475.7742256002223,202.28181222144593
184,376,3385.0,0.05,1410.193006150266,203.0188539789078
185,376,7180.0,0.05,1447.6000364587662,201.53414620744422
186,376,395.0,0.05,1444.498433214553,203.67151998966298
187,376,1500.0,0.05,1351.2372777411279,203.38405617247236
188,376,3350.0,0.05,1426.812748361141,202.13905675360496
189,376,590.0,0.05,1506.4400055256297,202.77954089387933
190,376,3130.0,0.05,1398.9336223196476,203.4699541457156
191,376,2665.0,0.05,1436.903437188331,204.08394472649758
192,376,705.0,0.05,1465.0339934978078,205.25284227411797
193,376,2330.0,0.05,1339.72402726843,203.47012016621042
194,376,3065.0,0.05,1485.4272936557202,204.91967899241345
195,376,6355.0,0.05,1385.1601038182037,204.34248059861204
196,376,-265.0,0.05,1431.814933614528,207.19414146910322
197,376,-1660.0,0.05,1540.243806554916,205.12248635799327
198,376,2340.0,0.05,1548.5765369496446,205.4635298708652
199,376,6605.0,0.05,1469.940174183947,206.92183080632637
