algo,fold_id,runs,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std
d3qn,f1,5,0.8532532430281353,0.13423075099416484,61.1736360083194,23.265715918045043,-1.715597987967736,0.5846024339595568,0.7626524107129166,0.06416816544632922
d3qn,f2,5,0.2787718303022066,0.14988231014405526,15.228401361397507,11.080929569208317,-1.3071269501631024,0.4490960761336731,0.9489940475990675,0.15836096313525805
d3qn,f3,5,-0.37109601262204917,0.17537641378421576,-13.280539284948485,6.56462671750645,-1.0837639917399229,0.2573438913871255,1.0367044416406277,0.038644239610037684
