episode,steps,episode_return,epsilon,avg_loss,avg_q
0,376,2227.0,0.02,35.00296486591373,1.1497996815442983
1,376,2147.0,0.02,48.99704547131315,13.162907531920899
2,376,2268.5,0.02,43.4763388633728,13.705553189237067
3,376,2293.0,0.02,45.89157535928361,14.000851364845925
4,376,2129.5,0.02,44.53945839151423,13.987708984537328
5,376,2552.5,0.02,45.63003044940056,14.277752516117502
6,376,2245.0,0.02,59.429885326547826,24.096892420281755
7,376,2622.5,0.02,54.58192546316918,24.30968466718146
8,376,1929.5,0.02,53.58937204645035,24.357435272095053
9,376,2334.0,0.02,53.37811103780219,24.37547640090293
10,376,2850.5,0.02,51.16044920556089,24.564930717995825
11,376,1995.5,0.02,67.29637917559198,31.722872130414274
12,376,2420.5,0.02,63.63874003734995,31.874385848958443
13,376,2414.5,0.02,60.911368902693404,31.839381030265322
14,376,2482.5,0.02,61.071535749638336,31.979958437858745
15,376,2527.5,0.02,58.7139941986571,32.30058975422636
16,376,2109.0,0.02,81.79412859044176,41.831104593074066
17,376,2235.0,0.02,74.53970328797685,41.74314552672366
18,376,2826.5,0.02,71.89552064652139,41.852989206922814
19,376,2250.5,0.02,72.55407049300823,41.926205939434944
20,376,2415.0,0.02,71.1422308708759,41.74913290713696
21,376,2440.5,0.02,92.38044158955837,50.741511030400055
22,376,2325.0,0.02,88.63471422804163,51.07024227304662
23,376,2303.5,0.02,83.9189008550441,51.110105615981084
24,376,2242.5,0.02,83.1654725074768,50.702852868019264
25,376,1880.0,0.02,82.4012328918944,50.866887052008444
26,376,2484.5,0.02,114.34444709534341,56.72531717381579
27,376,2495.5,0.02,112.00871682674327,57.00959922912273
28,376,2456.5,0.02,105.99051761119924,57.22763130512644
29,376,2540.0,0.02,104.84248214072369,57.17062018779998
30,376,2812.5,0.02,98.64158934735238,57.1248584199459
31,376,2735.5,0.02,126.55320683946,65.58818036951918
32,376,1866.0,0.02,125.42807113363388,65.33698156032156
33,376,2913.5,0.02,124.11086014483837,65.78604011332735
34,376,1702.5,0.02,122.00882649928965,65.92331626567434
35,376,2503.5,0.02,116.28492884940289,65.62260561801017
36,376,2602.5,0.02,138.37271767474235,72.60737591601432
37,376,2594.0,0.02,127.62991812888612,72.95805737312804
38,376,2674.5,0.02,131.8505420481905,73.06966522906689
39,376,2472.0,0.02,129.0751277943875,73.15227934654723
40,376,2611.0,0.02,129.36183912196057,72.93756954720679
41,376,2567.5,0.02,152.18898310559862,79.97808342791618
42,376,2153.5,0.02,141.96680584359677,80.48724574231088
43,376,2532.5,0.02,146.8277428708178,80.14256722876367
44,376,2532.5,0.02,144.7422818833209,80.16784925663725
45,376,1917.0,0.02,142.1263560335687,80.04985285819845
46,376,2975.5,0.02,180.61384383668292,86.08159540054646
47,376,2330.0,0.02,164.40519574347962,86.21585874354585
48,376,2468.0,0.02,157.8002960935552,86.37702694345028
49,376,2541.0,0.02,157.97943947163034,86.15558703402256
