episode,steps,reward_return,epsilon,avg_loss,avg_q
0,376,-0.7233237415348412,0.988125,0.0026051702952593373,0.11299047434692783
1,376,-0.9119826441310579,0.9762183333333333,0.0018626844607655237,0.16410842066274045
2,376,-0.9237046525668124,0.9643116666666667,0.0019997344740872035,0.16100457865507045
3,376,-0.7220906537859264,0.952405,0.002070983593086489,0.1622788336801719
4,376,-0.4208729888887319,0.9404983333333333,0.001898906351499968,0.16004085562568396
5,376,-1.092151216493221,0.9285916666666667,0.0018704537691751574,0.15800732417785107
6,376,-1.1754581586283166,0.916685,0.0022295900316942393,0.15816283253754707
7,376,-0.8946327208395815,0.9047783333333334,0.0020357532229490004,0.1570115288362858
8,376,-1.400104586271894,0.8928716666666667,0.0025026136810335263,0.1539613581956067
9,376,-0.6034086166546331,0.880965,0.0021590343447392213,0.15557748834265672
10,376,-0.3266870514053153,0.8690583333333334,0.0020206057399380062,0.15321702220814026
11,376,-0.8927756340272027,0.8571516666666666,0.0018385697062996691,0.15929960935039722
12,376,-1.3703469306055922,0.845245,0.0017938307119425673,0.15343308749985188
13,376,-0.9843378094374202,0.8333383333333333,0.0017047492919447633,0.1530310860735939
14,376,-0.9689213283636491,0.8214316666666667,0.0017511128828621796,0.1540765754402952
15,376,-0.6513393225104664,0.809525,0.0016665004102136701,0.1543566131607649
16,376,-0.7152230184292421,0.7976183333333333,0.0017033273663323502,0.16104273761602791
17,376,-0.41115215235913627,0.7857116666666667,0.0015435984804501827,0.15911901970096726
18,376,0.04390582930500392,0.773805,0.00154200095954714,0.15962173147721492
19,376,-0.1370385808077118,0.7618983333333333,0.0015070374154558832,0.16089568540770957
20,376,-0.5892695721140626,0.7499916666666666,0.0014539901283260018,0.1615910817413254
21,376,-0.9600346238148632,0.738085,0.0015171145382253677,0.17829046358770512
22,376,-0.5094398853980238,0.7261783333333334,0.00148144153358094,0.17667956178651212
23,376,-0.6214789046061924,0.7142716666666666,0.001434154154265614,0.17386568674540265
24,376,-0.8143652199651115,0.702365,0.0014137383325160432,0.17728932637800562
25,376,-0.11313676260579092,0.6904583333333334,0.001352279443129559,0.17827903463485392
26,376,-0.5914407921600286,0.6785516666666667,0.0014816964615787815,0.1725040058347773
27,376,-0.12104834948695464,0.666645,0.0013143694026091018,0.1740357766046803
28,376,-1.220382519230043,0.6547383333333334,0.0013569496297853394,0.17063008335993646
29,376,-0.28737320304208,0.6428316666666667,0.001369081771159433,0.1684682198819962
30,376,-0.6675929485936649,0.630925,0.001237357733384186,0.16832376176372488
31,376,-0.49737078455655137,0.6190183333333333,0.0013448886777738115,0.18082261200439423
32,376,-0.375456913086964,0.6071116666666667,0.0012568874135661433,0.1780444544522052
33,376,-0.3367576351374737,0.595205,0.0011585266559624406,0.17875933972127894
34,376,0.14309614295962092,0.5832983333333334,0.0010916554502786158,0.17908025112874965
35,376,0.34088576027716044,0.5713916666666667,0.0011872181362087622,0.17962645782910763
36,376,-0.15721216660558923,0.559485,0.00131116459569386,0.18904042156769874
37,376,-1.3218852488062112,0.5475783333333333,0.0011485730244222647,0.18821846987021731
38,376,-0.2907129903760506,0.5356716666666667,0.0010980514511939351,0.18198055670933522
39,376,-0.5741412862589641,0.523765,0.001089696478165353,0.18424456106855513
40,376,-0.35615641488766414,0.5118583333333333,0.0010311748303834937,0.18300684271974765
41,376,-0.9410402797166171,0.4999516666666667,0.0012130299786455927,0.20146847738230483
42,376,-0.5169260172551731,0.48804499999999995,0.0009609647377146757,0.18788672064213044
43,376,-0.08018336621898925,0.47613833333333333,0.0011606634148760581,0.1839869704018248
44,376,-0.11691779161628801,0.4642316666666667,0.0009849470919958702,0.1875014945151324
45,376,-0.357708860290586,0.452325,0.0008806369635730082,0.18159697896384813
46,376,-0.17246696502843406,0.44041833333333336,0.0010017814591148945,0.18535048074703267
47,376,-0.31557066551977186,0.4285116666666666,0.0008551194090266127,0.18356619456267737
48,376,-0.24964174775232095,0.416605,0.0009079852831572235,0.18245029451444428
49,376,-0.07946698123487289,0.40469833333333327,0.0008266606025167578,0.18290899297658433
