algo,fold_id,runs,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std
d3qn,f1,1,0.9156602306701099,0.0,103.64585100249269,0.0,-0.8252451391449586,0.0,0.7538128348044124,0.0
