episode,steps,reward_return,epsilon,avg_loss,avg_q
186,376,2060.0,0.05,458.48687480358365,207.05297920551706
187,376,1780.0,0.05,405.29811153006045,206.851496757345
188,376,3465.0,0.05,432.57929369743835,206.51607148190763
189,376,1885.0,0.05,394.95210765270474,206.38690733402333
190,376,2920.0,0.05,444.9887621859287,207.14990193793113
191,376,2500.0,0.05,380.77050590515137,207.760329591467
192,376,1945.0,0.05,370.9260758136181,208.30846096606965
193,376,2775.0,0.05,366.6520545431908,207.89618739675967
194,376,3260.0,0.05,386.7876114743821,208.50372233289355
195,376,2640.0,0.05,355.9737760462659,208.22141793433656
196,376,1915.0,0.05,382.05635608510767,215.4596805166691
197,376,1725.0,0.05,405.0999340503774,214.7019668741429
198,376,2425.0,0.05,405.39393351940396,214.22342742757596
199,376,4370.0,0.05,376.3476707986061,215.5822047781437
