algo,runs,folds,oos_sharpe_mean,oos_sharpe_std,oos_return_pct_mean,oos_return_pct_std,oos_reward_mean,oos_reward_std,is_sharpe_mean,is_sharpe_std,worst_fold_id,worst_fold_oos_sharpe_mean,worst_fold_oos_return_pct_mean,worst_fold_oos_reward_mean
d3qn,3,1,0.7480488255785485,0.05720300587070925,84.12959442067806,29.405514593074788,-1.624921172596763,0.5203485760621773,0.7289221134427127,0.11028980865334484,f1,0.7480488255785485,84.12959442067806,-1.624921172596763
